ID,Case Number,Date,Block,IUCR,Primary Type,Description,Location Description,Arrest,Domestic,Beat,District,Ward,Community Area,FBI Code,X Coordinate,Y Coordinate,Year,Updated On,Latitude,Longitude,Location,_year
12405481,JE279521,06/25/2021 7:39:00 PM,059XX S DAMEN AVE,420,BATTERY,AGGRAVATED - KNIFE / CUTTING INSTRUMENT,ABANDONED BUILDING,FALSE,FALSE,714,7,16,67,04B,1164043,1865293,2021,07/02/2021 3:40:59 PM,41.78598551,-87.67408032,"(41.785985508, -87.674080324)",2021
13090593,JG281410,05/28/2023 3:00:00 AM,028XX S ST LOUIS AVE,910,MOTOR VEHICLE THEFT,AUTOMOBILE,STREET,FALSE,FALSE,1032,10,22,30,7,1153493,1885008,2023,08/19/2023 3:40:26 PM,41.84030162,-87.71223966,"(41.840301624, -87.712239664)",2023
12904338,JF488682,11/26/2022 7:30:00 PM,0000X E GRAND AVE,890,THEFT,FROM BUILDING,DEPARTMENT STORE,FALSE,FALSE,1834,18,42,8,6,1176796,1903917,2022,01/03/2023 3:40:27 PM,41.89169488,-87.62615583,"(41.891694878, -87.626155832)",2022
12690837,JF232245,05/06/2022 10:00:00 AM,024XX S MICHIGAN AVE,910,MOTOR VEHICLE THEFT,AUTOMOBILE,STREET,FALSE,FALSE,132,1,3,33,7,1177592,1888325,2022,01/03/2023 3:40:27 PM,41.84889146,-87.6237059,"(41.848891463, -87.623705902)",2022
13873743,JJ301459,06/19/2025 8:00:00 PM,128XX S ESCANABA AVE,710,THEFT,THEFT FROM MOTOR VEHICLE,STREET,FALSE,FALSE,433,4,10,55,6,1197419,1820527,2025,03/14/2026 3:41:39 PM,41.66237637,-87.55319696,"(41.662376369, -87.553196963)",2025
13128342,JG326325,07/03/2023 5:20:00 PM,078XX S COLES AVE,560,ASSAULT,SIMPLE,APARTMENT,FALSE,FALSE,421,4,7,43,08A,1197458,1853766,2023,08/19/2023 3:40:26 PM,41.75358631,-87.55195052,"(41.753586306, -87.551950515)",2023
12727999,JF277347,06/12/2022 8:50:00 PM,041XX W BELDEN AVE,143A,WEAPONS VIOLATION,UNLAWFUL POSSESSION - HANDGUN,STREET,TRUE,FALSE,2525,25,35,20,15,1148192,1914962,2022,01/03/2023 3:40:27 PM,41.92260234,-87.73092083,"(41.922602339, -87.730920827)",2022
13598239,JH426477,09/13/2024 12:28:00 AM,016XX W 95TH ST,820,THEFT,$500 AND UNDER,SMALL RETAIL STORE,FALSE,FALSE,2213,22,19,73,6,1166969,1841705,2024,05/17/2025 3:40:52 PM,41.7211947,-87.66402497,"(41.7211947, -87.664024973)",2024
12307056,JE159177,02/17/2021 12:00:00 PM,089XX S ESSEX AVE,1154,DECEPTIVE PRACTICE,FINANCIAL IDENTITY THEFT $300 AND UNDER,RESIDENCE,FALSE,FALSE,423,4,7,48,11,1194385,1846125,2021,03/06/2021 3:39:35 PM,41.7326948,-87.56346223,"(41.732694802, -87.563462234)",2021
13252403,JG474359,10/22/2023 9:46:00 PM,011XX W 83RD ST,143A,WEAPONS VIOLATION,UNLAWFUL POSSESSION - HANDGUN,STREET,TRUE,FALSE,613,6,17,71,15,1170217,1849764,2023,10/30/2023 3:41:29 PM,41.74323983,-87.6518945,"(41.743239832, -87.651894495)",2023
13620558,JH456118,10/04/2024 10:59:00 PM,013XX W FARGO AVE,820,THEFT,$500 AND UNDER,SIDEWALK,FALSE,TRUE,2422,24,49,1,6,1166110,1949564,2024,05/17/2025 3:40:52 PM,42.01718718,-87.66409128,"(42.017187175, -87.664091275)",2024
12498579,JE393250,09/30/2021 1:00:00 PM,006XX S LAFLIN ST,810,THEFT,OVER $500,DRIVEWAY - RESIDENTIAL,FALSE,FALSE,1231,12,28,28,6,1166486,1897237,2021,10/07/2021 3:41:30 PM,41.87359137,-87.66421082,"(41.873591374, -87.664210823)",2021
14068639,JJ538117,12/29/2025 12:30:00 PM,028XX W 48TH PL,560,ASSAULT,SIMPLE,COMMERCIAL / BUSINESS OFFICE,FALSE,FALSE,922,9,14,58,08A,1158208,1872388,2025,03/14/2026 3:41:39 PM,41.80557593,-87.69528133,"(41.805575931, -87.695281331)",2025
13008471,JG169586,02/28/2023 5:49:00 PM,006XX E 89TH ST,051A,ASSAULT,AGGRAVATED - HANDGUN,STREET,FALSE,FALSE,632,6,6,44,04A,1182144,1846110,2023,08/19/2023 3:40:26 PM,41.73294535,-87.60830645,"(41.732945351, -87.608306453)",2023
12856454,JF431090,10/11/2022 5:30:00 PM,036XX W FIFTH AVE,1310,CRIMINAL DAMAGE,TO PROPERTY,APARTMENT,FALSE,FALSE,1133,11,28,27,14,1152173,1897788,2022,01/03/2023 3:40:27 PM,41.87539754,-87.71674679,"(41.875397535, -87.716746788)",2022
13114344,JG309687,06/21/2023 10:12:00 AM,028XX E 79TH ST,495,BATTERY,AGGRAVATED OF A SENIOR CITIZEN,CTA BUS STOP,TRUE,FALSE,422,4,7,46,04B,1196321,1853129,2023,08/19/2023 3:40:26 PM,41.75186659,-87.55613821,"(41.751866593, -87.556138206)",2023
13062679,JG248026,05/04/2023 4:49:00 PM,078XX S COLFAX AVE,520,ASSAULT,AGGRAVATED - KNIFE / CUTTING INSTRUMENT,APARTMENT,TRUE,TRUE,421,4,7,43,04A,1194878,1853572,2023,08/19/2023 3:40:26 PM,41.75311787,-87.56141147,"(41.753117867, -87.561411465)",2023
12433456,JE313722,07/25/2021 2:21:00 PM,010XX N LAKE SHORE DR,460,BATTERY,SIMPLE,PARK PROPERTY,TRUE,FALSE,1824,18,42,8,08B,1177305,1907265,2021,08/01/2021 3:40:00 PM,41.90087042,-87.6241849,"(41.900870422, -87.624184899)",2021
13930526,JJ370022,08/10/2025 1:00:00 AM,050XX W WEST END AVE,460,BATTERY,SIMPLE,STREET,FALSE,FALSE,1532,15,28,25,08B,1142858,1900515,2025,03/14/2026 3:41:39 PM,41.8830593,-87.75088028,"(41.883059295, -87.75088028)",2025
13962394,JJ409019,09/10/2025 11:02:00 AM,033XX W 15TH ST,2027,NARCOTICS,POSSESS - CRACK,STREET,TRUE,FALSE,1021,10,24,29,18,1154164,1892510,2025,03/14/2026 3:41:39 PM,41.86087465,-87.70957738,"(41.860874649, -87.709577379)",2025
13152721,JG355387,07/25/2023 12:24:00 PM,131XX S RHODES AVE,560,ASSAULT,SIMPLE,RESIDENCE,FALSE,FALSE,533,5,10,54,08A,1182043,1818220,2023,08/19/2023 3:40:26 PM,41.65641376,-87.60953504,"(41.656413759, -87.609535041)",2023
12842810,JF414675,09/28/2022 11:10:00 PM,002XX W 22ND PL,460,BATTERY,SIMPLE,SIDEWALK,FALSE,FALSE,914,9,25,34,08B,1175002,1889494,2022,01/03/2023 3:40:27 PM,41.85215762,-87.63317637,"(41.852157623, -87.633176366)",2022
13633484,JH471590,10/17/2024 9:33:00 AM,0000X W ERIE ST,820,THEFT,$500 AND UNDER,CONVENIENCE STORE,TRUE,FALSE,1832,18,42,8,6,1175984,1904772,2024,05/17/2025 3:40:52 PM,41.89405937,-87.62911213,"(41.894059368, -87.629112133)",2024
12398720,JE271298,06/19/2021 12:27:00 AM,029XX E 87TH ST,2028,NARCOTICS,POSSESS - SYNTHETIC DRUGS,STREET,TRUE,FALSE,423,4,10,46,18,1197414,1847855,2021,06/26/2021 3:40:32 PM,41.73736718,-87.55230837,"(41.737367177, -87.552308367)",2021
13749908,JJ150668,02/15/2025 3:15:00 PM,004XX E 113TH ST,890,THEFT,FROM BUILDING,APARTMENT,FALSE,FALSE,531,5,9,49,6,1181101,1830129,2025,11/02/2025 3:41:09 PM,41.68911547,-87.61261744,"(41.689115469, -87.612617444)",2025
13082874,JG272635,05/23/2023 10:46:00 PM,006XX W 65TH ST,520,ASSAULT,AGGRAVATED - KNIFE / CUTTING INSTRUMENT,RESIDENCE - PORCH / HALLWAY,TRUE,FALSE,723,7,6,68,04A,1172916,1861779,2023,08/19/2023 3:40:26 PM,41.7761514,-87.64165127,"(41.776151397, -87.641651267)",2023
13434231,JH231128,04/19/2024 9:00:00 AM,070XX S MAY ST,560,ASSAULT,SIMPLE,SCHOOL - PUBLIC BUILDING,FALSE,FALSE,733,7,16,68,08A,1169870,1858045,2024,12/21/2024 3:40:46 PM,41.76597152,-87.65292596,"(41.765971524, -87.652925956)",2024
12948931,JG112189,01/11/2023 12:40:00 PM,039XX W ROOSEVELT RD,2024,NARCOTICS,POSSESS - HEROIN (WHITE),GAS STATION,TRUE,FALSE,1132,11,24,29,18,1150084,1894415,2023,08/19/2023 3:40:26 PM,41.86618256,-87.72450468,"(41.866182559, -87.724504682)",2023
13784768,JJ192784,03/23/2025 4:30:00 AM,011XX N STATE ST,810,THEFT,OVER $500,STREET,FALSE,FALSE,1824,18,2,8,6,1176076,1908222,2025,03/14/2026 3:41:39 PM,41.90352426,-87.62867018,"(41.903524264, -87.628670177)",2025
12578272,JE490191,12/27/2021 1:30:00 PM,010XX W DIVERSEY PKWY,460,BATTERY,SIMPLE,CTA BUS,FALSE,FALSE,1933,19,44,6,08B,1169045,1918773,2021,01/03/2022 3:46:21 PM,41.93263236,-87.6541895,"(41.932632364, -87.654189502)",2021
13656032,JH498915,10/24/2024 9:00:00 AM,024XX N KEDZIE BLVD,810,THEFT,OVER $500,STREET,FALSE,FALSE,1413,14,35,22,6,1154629,1916047,2024,05/17/2025 3:40:52 PM,41.92545314,-87.70724,"(41.925453143, -87.707240001)",2024
12757234,JF312924,07/11/2022 3:20:00 AM,079XX S KARLOV AVE,1477,WEAPONS VIOLATION,RECKLESS FIREARM DISCHARGE,STREET,FALSE,FALSE,834,8,18,70,15,1150459,1851433,2022,01/03/2023 3:40:27 PM,41.74822641,-87.72424627,"(41.748226408, -87.724246267)",2022
13953721,JJ398512,09/02/2025 2:30:00 AM,054XX S PULASKI RD,031A,ROBBERY,ARMED - HANDGUN,RESTAURANT,FALSE,FALSE,815,8,23,62,3,1150630,1868165,2025,03/14/2026 3:41:39 PM,41.79413841,-87.72318469,"(41.794138407, -87.723184691)",2025
12308560,JE160858,03/06/2021 7:03:00 AM,012XX N LARRABEE ST,1320,CRIMINAL DAMAGE,TO VEHICLE,VEHICLE NON-COMMERCIAL,FALSE,FALSE,1821,18,27,8,14,1172109,1908426,2021,03/13/2021 3:40:30 PM,41.90417255,-87.64323569,"(41.904172546, -87.643235693)",2021
14070193,JJ539936,12/27/2025 8:02:00 PM,043XX S BERKELEY AVE,1320,CRIMINAL DAMAGE,TO VEHICLE,STREET,FALSE,FALSE,222,2,4,39,14,1183984,1876413,2025,03/14/2026 3:41:39 PM,41.81605684,-87.60061992,"(41.816056837, -87.600619919)",2025
13995927,JJ449525,10/12/2025 11:40:00 PM,117XX S LOWE AVE,143C,WEAPONS VIOLATION,UNLAWFUL POSSESSION - AMMUNITION,STREET,FALSE,FALSE,524,5,21,53,15,1174064,1826925,2025,03/14/2026 3:41:39 PM,41.68048186,-87.63847424,"(41.680481864, -87.638474237)",2025
14000290,JJ454787,09/18/2025 10:47:00 AM,022XX E 70TH PL,820,THEFT,$500 AND UNDER,APARTMENT,FALSE,FALSE,331,3,5,43,6,1192251,1858650,2025,03/14/2026 3:41:39 PM,41.76711658,-87.57087329,"(41.767116579, -87.570873286)",2025
14013074,JJ469862,10/28/2025 4:00:00 PM,062XX S CHAMPLAIN AVE,1310,CRIMINAL DAMAGE,TO PROPERTY,APARTMENT,FALSE,FALSE,313,3,20,42,14,1181638,1863877,2025,03/14/2026 3:41:39 PM,41.78171156,-87.60961259,"(41.781711555, -87.609612588)",2025
12525463,JE426055,10/28/2021 9:00:00 PM,002XX E GRAND AVE,1150,DECEPTIVE PRACTICE,CREDIT CARD FRAUD,RESTAURANT,FALSE,FALSE,1834,18,42,8,11,1177830,1903951,2021,11/04/2021 3:43:26 PM,41.89176473,-87.62235743,"(41.891764728, -87.622357433)",2021
13696269,JH547807,12/18/2024 6:00:00 PM,082XX S ST LAWRENCE AVE,486,BATTERY,DOMESTIC BATTERY SIMPLE,RESIDENCE,FALSE,TRUE,631,6,6,44,08B,1181672,1850411,2024,11/02/2025 3:41:09 PM,41.74475869,-87.60990314,"(41.744758685, -87.609903141)",2024
13611322,JH445267,08/05/2024 2:00:00 PM,054XX N SPAULDING AVE,630,BURGLARY,ATTEMPT FORCIBLE ENTRY,RESIDENCE,FALSE,FALSE,1712,17,39,13,5,1153401,1935943,2024,05/17/2025 3:40:52 PM,41.98007366,-87.7112216,"(41.980073656, -87.711221598)",2024
13235132,JG453727,10/05/2023 7:00:00 PM,003XX S DAMEN AVE,820,THEFT,$500 AND UNDER,APARTMENT,FALSE,FALSE,1225,12,27,28,6,1163119,1898512,2023,10/13/2023 3:41:35 PM,41.87716145,-87.67653695,"(41.877161446, -87.676536946)",2023
12612283,JF137436,01/19/2022 1:15:00 PM,114XX S INDIANA AVE,1153,DECEPTIVE PRACTICE,FINANCIAL IDENTITY THEFT OVER $ 300,APARTMENT,FALSE,FALSE,531,5,9,49,11,1179620,1828962,2022,01/03/2023 3:40:27 PM,41.68594693,-87.61807478,"(41.685946928, -87.618074783)",2022
13313482,JG547761,12/19/2023 10:57:00 PM,064XX S STONY ISLAND AVE,498,BATTERY,"AGG. DOMESTIC BATTERY - HANDS, FISTS, FEET, SERIOUS INJURY",APARTMENT,TRUE,TRUE,314,3,5,42,04B,,,2023,12/20/2024 3:40:51 PM,,,,2023
13731686,JJ124615,01/23/2025 11:12:00 AM,004XX W HARRISON ST,2026,NARCOTICS,POSSESS - PCP,GOVERNMENT BUILDING / PROPERTY,TRUE,FALSE,124,1,28,28,18,1173461,1897593,2025,11/02/2025 3:41:09 PM,41.8744162,-87.63859167,"(41.8744162, -87.638591667)",2025
13198425,JG409223,09/02/2023 7:07:00 PM,026XX N ELSTON AVE,860,THEFT,RETAIL THEFT,DEPARTMENT STORE,TRUE,FALSE,1432,14,32,22,6,1160867,1917657,2023,01/30/2025 3:40:41 PM,41.92974382,-87.68427378,"(41.929743818, -87.684273777)",2023
13409079,JH200828,01/08/2024 10:00:00 AM,050XX W WASHINGTON BLVD,1152,DECEPTIVE PRACTICE,ILLEGAL USE CASH CARD,APARTMENT,FALSE,FALSE,1532,15,28,25,11,1142765,1900033,2024,12/21/2024 3:40:46 PM,41.88173836,-87.75123379,"(41.881738359, -87.751233791)",2024
13669808,JH515085,11/19/2024 10:00:00 AM,026XX N WHIPPLE ST,810,THEFT,OVER $500,APARTMENT,FALSE,FALSE,1411,14,1,22,6,1155590,1917417,2024,11/02/2025 3:41:09 PM,41.92919322,-87.70367184,"(41.92919322, -87.703671843)",2024
13143046,JG344015,07/16/2023 11:50:00 PM,002XX N KOSTNER AVE,1310,CRIMINAL DAMAGE,TO PROPERTY,APARTMENT,TRUE,TRUE,1114,11,28,26,14,1147011,1901207,2023,08/19/2023 3:40:26 PM,41.88487986,-87.73561239,"(41.884879862, -87.735612392)",2023
12713545,JF259966,05/29/2022 1:05:00 PM,003XX W ERIE ST,1320,CRIMINAL DAMAGE,TO VEHICLE,STREET,FALSE,FALSE,1831,18,42,8,14,1173908,1904717,2022,01/03/2023 3:40:27 PM,41.89395495,-87.63673818,"(41.893954949, -87.636738181)",2022
13977506,JJ426701,09/23/2025 9:45:00 PM,007XX N MICHIGAN AVE,1150,DECEPTIVE PRACTICE,CREDIT CARD FRAUD,,FALSE,FALSE,1834,18,2,8,11,1177303,1905177,2025,03/14/2026 3:41:39 PM,41.8951409,-87.62425563,"(41.895140898, -87.624255632)",2025
13681747,JH529910,12/04/2024 2:30:00 AM,047XX N MALDEN ST,486,BATTERY,DOMESTIC BATTERY SIMPLE,CHA APARTMENT,TRUE,TRUE,1913,19,46,3,08B,1166613,1931589,2024,11/02/2025 3:41:09 PM,41.96785255,-87.66275831,"(41.967852547, -87.662758305)",2024
12949055,JG112447,01/07/2023 4:00:00 PM,052XX W SUNNYSIDE AVE,820,THEFT,$500 AND UNDER,RESIDENCE,FALSE,FALSE,1623,16,38,15,6,1140526,1929433,2023,08/19/2023 3:40:26 PM,41.9624565,-87.75873208,"(41.962456501, -87.758732076)",2023
12604441,JF126574,01/28/2022 9:00:00 AM,081XX S STONY ISLAND AVE,810,THEFT,OVER $500,HOTEL / MOTEL,FALSE,TRUE,411,4,8,45,6,1188340,1851428,2022,01/03/2023 3:40:27 PM,41.747393,-87.58543861,"(41.747393001, -87.585438607)",2022
13736096,JJ133989,01/31/2025 11:38:00 AM,013XX E 57TH ST,820,THEFT,$500 AND UNDER,DEPARTMENT STORE,FALSE,FALSE,235,2,5,41,6,1185829,1867469,2025,05/17/2025 3:40:52 PM,41.79147047,-87.59413434,"(41.791470474, -87.594134337)",2025
13258121,JG480169,10/26/2023 9:00:00 PM,0000X W DIVISION ST,261,CRIMINAL SEXUAL ASSAULT,AGGRAVATED - HANDGUN,ALLEY,FALSE,FALSE,1824,18,2,8,2,1175568,1908361,2023,11/03/2023 3:41:45 PM,41.90391712,-87.63053197,"(41.903917122, -87.630531971)",2023
13667461,JH512590,10/26/2024 6:33:00 PM,004XX E ONTARIO ST,890,THEFT,FROM BUILDING,RESIDENCE - YARD (FRONT / BACK),FALSE,FALSE,1834,18,2,8,6,1179278,1904579,2024,05/17/2025 3:40:52 PM,41.89345494,-87.6170204,"(41.893454941, -87.617020399)",2024
13294978,JG525474,12/02/2023 2:10:00 AM,001XX E GARFIELD BLVD,143A,WEAPONS VIOLATION,UNLAWFUL POSSESSION - HANDGUN,STREET,TRUE,FALSE,231,2,3,40,15,1178204,1868583,2023,12/10/2023 3:41:08 PM,41.7947039,-87.62205963,"(41.794703902, -87.62205963)",2023
13895679,JJ328016,07/10/2025 7:10:00 AM,010XX W RANDOLPH ST,860,THEFT,RETAIL THEFT,SMALL RETAIL STORE,FALSE,FALSE,1224,12,27,28,6,1169307,1901120,2025,03/14/2026 3:41:39 PM,41.8841858,-87.65374067,"(41.884185797, -87.653740666)",2025
13265272,JG490028,10/19/2023 6:54:00 AM,027XX W CHASE AVE,1130,DECEPTIVE PRACTICE,FRAUD OR CONFIDENCE GAME,RESIDENCE,FALSE,FALSE,2411,24,50,2,11,1156914,1948304,2023,11/04/2023 3:40:55 PM,42.01392201,-87.69796477,"(42.013922005, -87.697964767)",2023
13522965,JH339285,07/09/2024 1:57:00 AM,029XX E 87TH ST,141B,WEAPONS VIOLATION,UNLAWFUL USE - OTHER FIREARM,STREET,FALSE,FALSE,423,4,10,46,15,1197120,1847848,2024,05/17/2025 3:40:52 PM,41.73735529,-87.55338571,"(41.737355285, -87.553385709)",2024
13798693,JJ209659,04/06/2025 10:29:00 AM,009XX S ADA ST,560,ASSAULT,SIMPLE,COMMERCIAL / BUSINESS OFFICE,FALSE,FALSE,1231,12,28,28,08A,1167608,1895932,2025,03/14/2026 3:41:39 PM,41.86998627,-87.66012899,"(41.869986274, -87.660128986)",2025
12589295,JF109113,01/11/2022 12:56:00 AM,070XX N PAULINA ST,486,BATTERY,DOMESTIC BATTERY SIMPLE,ALLEY,FALSE,TRUE,2423,24,49,1,08B,1163910,1946808,2022,01/03/2023 3:40:27 PM,42.00967157,-87.67226504,"(42.009671574, -87.672265037)",2022
12830179,JF399755,09/17/2022 9:30:00 AM,013XX S THROOP ST,4387,OTHER OFFENSE,VIOLATE ORDER OF PROTECTION,RESIDENCE,FALSE,FALSE,1233,12,25,28,26,1167921,1893766,2022,01/03/2023 3:40:27 PM,41.86403585,-87.65904234,"(41.864035852, -87.659042335)",2022
13733446,JJ130594,01/28/2025 7:31:00 PM,060XX N PULASKI RD,1130,DECEPTIVE PRACTICE,FRAUD OR CONFIDENCE GAME,STREET,FALSE,FALSE,1711,17,39,13,11,1148628,1939649,2025,05/17/2025 3:40:52 PM,41.99033693,-87.72867879,"(41.990336933, -87.728678791)",2025
12302268,JE152647,02/25/2021 4:45:00 PM,100XX S UNION AVE,810,THEFT,OVER $500,SCHOOL - PUBLIC GROUNDS,FALSE,FALSE,2232,22,34,73,6,1173410,1838256,2021,03/04/2021 3:41:31 PM,41.71159031,-87.64053457,"(41.711590312, -87.640534571)",2021
13491064,JH300885,06/10/2024 8:55:00 PM,010XX W 77TH ST,486,BATTERY,DOMESTIC BATTERY SIMPLE,APARTMENT,TRUE,TRUE,612,6,17,71,08B,1170884,1853765,2024,05/17/2025 3:40:52 PM,41.75420459,-87.64933404,"(41.754204588, -87.649334036)",2024
12951825,JG114677,01/09/2023 5:27:00 PM,008XX E 54TH ST,2820,OTHER OFFENSE,TELEPHONE THREAT,RESIDENCE,FALSE,FALSE,233,2,5,41,08A,1182659,1869386,2023,08/19/2023 3:40:26 PM,41.79680509,-87.60569846,"(41.796805092, -87.605698458)",2023
13228759,JG445855,10/01/2023 4:04:00 AM,013XX N MILWAUKEE AVE,1310,CRIMINAL DAMAGE,TO PROPERTY,SIDEWALK,FALSE,FALSE,1433,14,1,24,14,1164595,1909080,2023,10/09/2023 3:41:55 PM,41.90612973,-87.6708179,"(41.906129725, -87.670817904)",2023
12780215,JF339612,07/30/2022 9:30:00 PM,001XX W HUBBARD ST,870,THEFT,POCKET-PICKING,BAR OR TAVERN,FALSE,FALSE,1831,18,42,8,6,1175301,1903292,2022,01/03/2023 3:40:27 PM,41.89001352,-87.631665,"(41.890013524, -87.631664996)",2022
27021,JF380692,09/02/2022 6:40:00 PM,044XX W JACKSON BLVD,110,HOMICIDE,FIRST DEGREE MURDER,STREET,FALSE,FALSE,1113,11,28,26,01A,1146916,1898319,2022,09/19/2022 3:41:05 PM,41.87695667,-87.73603506,"(41.876956671, -87.73603506)",2022
13640609,JH479150,10/23/2024 5:18:00 AM,023XX W GRENSHAW ST,910,MOTOR VEHICLE THEFT,AUTOMOBILE,STREET,FALSE,FALSE,1225,12,28,28,7,1160644,1894982,2024,05/17/2025 3:40:52 PM,41.86752641,-87.68572222,"(41.867526408, -87.685722224)",2024
12500664,JE395840,10/02/2021 8:09:00 PM,092XX S ASHLAND AVE,2027,NARCOTICS,POSSESS - CRACK,VEHICLE NON-COMMERCIAL,TRUE,FALSE,2221,22,21,73,18,1167290,1843536,2021,10/09/2021 3:40:54 PM,41.72621239,-87.66279697,"(41.726212389, -87.662796973)",2021
27471,JG254559,05/09/2023 10:05:00 PM,021XX E 71ST ST,110,HOMICIDE,FIRST DEGREE MURDER,STREET,TRUE,FALSE,333,3,5,43,01A,1191527,1858274,2023,05/16/2023 3:43:22 PM,41.76610239,-87.57353917,"(41.766102387, -87.573539169)",2023
13168284,JG373919,08/07/2023 11:32:00 PM,050XX S JUSTINE ST,143A,WEAPONS VIOLATION,UNLAWFUL POSSESSION - HANDGUN,SIDEWALK,TRUE,FALSE,933,9,20,61,15,1166858,1871290,2023,08/19/2023 3:40:26 PM,41.8023823,-87.66358784,"(41.802382299, -87.663587841)",2023
13773513,JJ179137,03/12/2025 7:20:00 PM,011XX W JACKSON BLVD,860,THEFT,RETAIL THEFT,GROCERY FOOD STORE,TRUE,FALSE,1232,12,34,28,6,1168933,1898798,2025,03/14/2026 3:41:39 PM,41.87782218,-87.65518141,"(41.877822179, -87.655181405)",2025
13348553,JH128457,01/26/2024 2:55:00 AM,041XX W 26TH ST,031A,ROBBERY,ARMED - HANDGUN,STREET,FALSE,FALSE,1013,10,22,30,3,1149000,1886396,2024,12/21/2024 3:40:46 PM,41.84419845,-87.72869147,"(41.844198451, -87.728691471)",2024
13003432,JG177427,03/07/2023 2:00:00 PM,094XX S HARVARD AVE,1310,CRIMINAL DAMAGE,TO PROPERTY,CHA APARTMENT,FALSE,FALSE,634,6,21,49,14,1175662,1842208,2023,08/19/2023 3:40:26 PM,41.72238513,-87.63216934,"(41.722385128, -87.632169341)",2023
12860360,JF436000,10/15/2022 7:20:00 PM,055XX S BISHOP ST,1320,CRIMINAL DAMAGE,TO VEHICLE,STREET,FALSE,FALSE,713,7,16,67,14,1167611,1867950,2022,01/03/2023 3:40:27 PM,41.79320082,-87.66092209,"(41.793200818, -87.660922087)",2022
13538060,JH357445,07/22/2024 4:20:00 PM,034XX W OHIO ST,143A,WEAPONS VIOLATION,UNLAWFUL POSSESSION - HANDGUN,VACANT LOT / LAND,TRUE,FALSE,1121,11,27,23,15,1153440,1903789,2024,05/17/2025 3:40:52 PM,41.89183982,-87.71193529,"(41.891839824, -87.711935286)",2024
13087081,JG277241,05/27/2023 12:50:00 PM,0000X E ROOSEVELT RD,1210,DECEPTIVE PRACTICE,THEFT OF LABOR / SERVICES,CTA PLATFORM,TRUE,FALSE,123,1,4,32,11,1176818,1895074,2023,08/19/2023 3:40:26 PM,41.86742869,-87.62634257,"(41.867428687, -87.626342565)",2023
13333638,JH109847,01/09/2024 10:46:00 AM,093XX S PERRY AVE,281,CRIMINAL SEXUAL ASSAULT,NON-AGGRAVATED,RESIDENCE,FALSE,FALSE,634,6,9,49,2,1177251,1843087,2024,12/21/2024 3:40:46 PM,41.72476156,-87.62632264,"(41.724761557, -87.626322635)",2024
13770549,JJ175651,03/09/2025 1:00:00 PM,059XX N KENMORE AVE,486,BATTERY,DOMESTIC BATTERY SIMPLE,APARTMENT,TRUE,TRUE,2433,24,48,77,08B,1168161,1939852,2025,11/02/2025 3:41:09 PM,41.99049305,-87.65682652,"(41.990493052, -87.656826515)",2025
13912417,JJ348280,07/24/2025 11:30:00 PM,026XX W 23RD ST,910,MOTOR VEHICLE THEFT,AUTOMOBILE,STREET,FALSE,FALSE,1034,10,25,30,7,1159068,1888631,2025,03/14/2026 3:41:39 PM,41.85013109,-87.69168223,"(41.850131086, -87.691682227)",2025
13486681,JH295719,06/07/2024 6:15:00 AM,027XX W ROOSEVELT RD,460,BATTERY,SIMPLE,OTHER (SPECIFY),FALSE,FALSE,1135,11,28,29,08B,1158071,1894595,2024,05/17/2025 3:40:52 PM,41.86651732,-87.6951787,"(41.866517317, -87.695178701)",2024
13891633,JJ323393,07/06/2025 2:16:00 PM,054XX N CUMBERLAND AVE,810,THEFT,OVER $500,COMMERCIAL / BUSINESS OFFICE,FALSE,FALSE,1614,16,41,76,6,1119317,1935168,2025,03/14/2026 3:41:39 PM,41.97855782,-87.83658879,"(41.97855782, -87.836588785)",2025
13330989,JH107151,01/06/2024 5:00:00 PM,029XX W MEDILL AVE,820,THEFT,$500 AND UNDER,STREET,FALSE,FALSE,1414,14,1,22,6,1156406,1915464,2024,12/21/2024 3:40:46 PM,41.92381756,-87.70072623,"(41.923817557, -87.700726229)",2024
13316144,JG550932,12/22/2023 3:22:00 PM,022XX S WESTERN AVE,031A,ROBBERY,ARMED - HANDGUN,CONVENIENCE STORE,FALSE,FALSE,1034,10,28,31,3,1160716,1889086,2023,12/21/2024 3:40:46 PM,41.8513457,-87.68562119,"(41.851345703, -87.685621192)",2023
13921186,JJ358923,08/02/2025 3:00:00 AM,073XX S OAKLEY AVE,910,MOTOR VEHICLE THEFT,AUTOMOBILE,STREET,FALSE,FALSE,835,8,18,66,7,1162341,1855978,2025,03/14/2026 3:41:39 PM,41.7604595,-87.68057994,"(41.760459499, -87.680579936)",2025
13660340,JH504167,11/11/2024 6:04:00 PM,005XX S SPRINGFIELD AVE,2024,NARCOTICS,POSSESS - HEROIN (WHITE),STREET,TRUE,FALSE,1133,11,24,26,18,1150479,1897148,2024,05/17/2025 3:40:52 PM,41.87367453,-87.72298325,"(41.873674528, -87.722983254)",2024
13788882,JJ197530,03/28/2025 10:40:00 AM,078XX S SOUTH SHORE DR,041A,BATTERY,AGGRAVATED - HANDGUN,RESIDENCE - PORCH / HALLWAY,FALSE,FALSE,421,4,7,43,04B,1197744,1854151,2025,03/14/2026 3:41:39 PM,41.75463564,-87.55088962,"(41.754635641, -87.55088962)",2025
